Date,Close
1/2/2018 16:00,1065
1/3/2018 16:00,1082.48
1/4/2018 16:00,1086.4
1/5/2018 16:00,1102.23
1/8/2018 16:00,1106.94
1/9/2018 16:00,1106.26
1/10/2018 16:00,1102.61
1/11/2018 16:00,1105.52
1/12/2018 16:00,1122.26
1/16/2018 16:00,1121.76
1/17/2018 16:00,1131.98
1/18/2018 16:00,1129.79
1/19/2018 16:00,1137.51
1/22/2018 16:00,1155.81
1/23/2018 16:00,1169.97
1/24/2018 16:00,1164.24
1/25/2018 16:00,1170.37
1/26/2018 16:00,1175.84
1/29/2018 16:00,1175.58
1/30/2018 16:00,1163.69
1/31/2018 16:00,1169.94
2/1/2018 16:00,1167.7
2/2/2018 16:00,1111.9
2/5/2018 16:00,1055.8
2/6/2018 16:00,1080.6
2/7/2018 16:00,1048.58
2/8/2018 16:00,1001.52
2/9/2018 16:00,1037.78
2/12/2018 16:00,1051.94
2/13/2018 16:00,1052.1
2/14/2018 16:00,1069.7
2/15/2018 16:00,1089.52
2/16/2018 16:00,1094.8
2/20/2018 16:00,1102.46
2/21/2018 16:00,1111.34
2/22/2018 16:00,1106.63
2/23/2018 16:00,1126.79
2/26/2018 16:00,1143.75
2/27/2018 16:00,1118.29
2/28/2018 16:00,1104.73
3/1/2018 16:00,1069.52
3/2/2018 16:00,1078.92
3/5/2018 16:00,1090.93
3/6/2018 16:00,1095.06
3/7/2018 16:00,1109.64
3/8/2018 16:00,1126
3/9/2018 16:00,1160.04
3/12/2018 16:00,1164.5
3/13/2018 16:00,1138.17
3/14/2018 16:00,1149.49
3/15/2018 16:00,1149.58
3/16/2018 16:00,1135.73
3/19/2018 16:00,1099.82
3/20/2018 16:00,1097.71
3/21/2018 16:00,1090.88
3/22/2018 16:00,1049.08
3/23/2018 16:00,1021.57
3/26/2018 16:00,1053.21
3/27/2018 16:00,1005.1
3/28/2018 16:00,1004.56
3/29/2018 16:00,1031.79
4/2/2018 16:00,1006.47
4/3/2018 16:00,1013.41
4/4/2018 16:00,1025.14
4/5/2018 16:00,1027.81
4/6/2018 16:00,1007.04
4/9/2018 16:00,1015.45
4/10/2018 16:00,1031.64
4/11/2018 16:00,1019.97
4/12/2018 16:00,1032.51
4/13/2018 16:00,1029.27
4/16/2018 16:00,1037.98
4/17/2018 16:00,1074.16
4/18/2018 16:00,1072.08
4/19/2018 16:00,1087.7
4/20/2018 16:00,1072.96
4/23/2018 16:00,1067.45
4/24/2018 16:00,1019.98
4/25/2018 16:00,1021.18
4/26/2018 16:00,1040.04
4/27/2018 16:00,1030.05
4/30/2018 16:00,1017.33
5/1/2018 16:00,1037.31
5/2/2018 16:00,1024.38
5/3/2018 16:00,1023.72
5/4/2018 16:00,1048.21
5/7/2018 16:00,1054.79
5/8/2018 16:00,1053.91
5/9/2018 16:00,1082.76
5/10/2018 16:00,1097.57
5/11/2018 16:00,1098.26
5/14/2018 16:00,1100.2
5/15/2018 16:00,1079.23
5/16/2018 16:00,1081.77
5/17/2018 16:00,1078.59
5/18/2018 16:00,1066.36
5/21/2018 16:00,1079.58
5/22/2018 16:00,1069.73
5/23/2018 16:00,1079.69
5/24/2018 16:00,1079.24
5/25/2018 16:00,1075.66
5/29/2018 16:00,1060.32
5/30/2018 16:00,1067.8
5/31/2018 16:00,1084.99
6/1/2018 16:00,1119.5
6/4/2018 16:00,1139.29
6/5/2018 16:00,1139.66
6/6/2018 16:00,1136.88
6/7/2018 16:00,1123.86
6/8/2018 16:00,1120.87
6/11/2018 16:00,1129.99
6/12/2018 16:00,1139.32
6/13/2018 16:00,1134.79
6/14/2018 16:00,1152.12
